Minutes,Seconds, X (m/s^2),Y (m/s^2),Z (m/s^2),
,0,23,1.44,12.97,0
,0,23,1.44,12.97,0
,0,23,1.44,13.94,0
,0,23,1.44,13.94,0
,0,23,1.44,13.94,0
,0,23,1.44,13.94,0
,0,23,1.92,12.49,0
,0,23,1.92,12.49,0
,0,23,1.44,13.45,0
,0,23,1.44,13.45,0
,0,23,1.44,12.97,0
,0,23,1.44,12.97,0
,0,23,1.92,12.97,0
,0,23,1.92,12.97,0
,0,23,1.44,13.45,0
,0,24,1.44,12.97,0
,0,24,1.44,12.97,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,2.4,13.94,0
,0,24,2.4,13.94,0
,0,24,1.92,12.49,0
,0,24,1.44,13.94,0
,0,24,1.44,13.94,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.92,13.45,0
,0,24,1.92,13.45,0
,0,24,1.92,13.45,0
,0,24,1.92,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,12.97,0
,0,24,1.44,12.97,0
,0,24,1.92,12.49,0
,0,24,1.92,12.49,0
,0,24,1.44,13.94,0
,0,24,1.44,13.94,0
,0,24,1.92,12.97,0
,0,24,1.92,12.97,0
,0,24,1.92,12.97,0
,0,24,1.92,13.45,0
,0,24,1.44,13.45,0
,0,24,2.4,12.97,0
,0,24,2.4,12.97,0
,0,24,1.92,13.45,0
,0,24,1.92,13.45,0
,0,24,1.44,12.97,0
,0,24,1.44,12.97,0
,0,24,1.44,13.45,0
,0,24,1.44,12.97,0
,0,24,1.44,12.97,0
,0,24,1.44,12.97,0
,0,24,1.44,12.97,0
,0,24,1.92,12.97,0
,0,24,1.92,12.97,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,12.97,0
,0,24,1.44,12.97,0
,0,24,2.4,12.97,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,12.97,0
,0,24,1.44,12.97,0
,0,24,1.92,13.94,0
,0,24,1.92,13.94,0
,0,24,2.4,12.97,0
,0,24,2.4,12.97,0
,0,24,1.92,12.49,0
,0,24,1.92,13.45,0
,0,24,1.92,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.92,12.97,0
,0,24,1.92,12.97,0
,0,24,1.44,13.45,0
,0,24,1.44,12.97,0
,0,24,1.92,12.97,0
,0,24,1.92,13.45,0
,0,24,1.92,13.45,0
,0,24,0.96,12.49,0
,0,24,0.96,12.49,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.92,13.45,0
,0,24,1.92,13.45,0
,0,24,1.92,12.97,0
,0,24,1.92,12.97,0
,0,24,1.44,12.97,0
,0,24,1.44,12.97,0
,0,24,1.92,13.45,0
,0,24,1.92,13.45,0
,0,24,2.4,13.45,0
,0,24,2.4,13.45,0
,0,24,1.92,12.97,0
,0,24,1.92,12.97,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,0.96,13.45,0
,0,24,0.96,13.45,0
,0,24,0.96,13.94,0
,0,24,0.96,13.94,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,12.97,0
,0,24,1.44,12.97,0
,0,24,2.4,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,0.96,13.45,0
,0,24,0.96,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.92,13.45,0
,0,24,1.92,13.45,0
,0,24,1.92,12.97,0
,0,24,1.44,12.97,0
,0,24,1.44,12.97,0
,0,24,1.44,12.97,0
,0,24,1.44,12.97,0
,0,24,1.92,13.45,0
,0,24,1.92,13.45,0
,0,24,1.44,13.94,0
,0,24,1.44,13.94,0
,0,24,1.44,13.94,0
,0,24,1.44,12.97,0
,0,24,1.44,12.97,0
,0,24,1.92,13.94,0
,0,24,1.92,13.94,0
,0,24,1.92,13.45,0
,0,24,1.92,13.45,0
,0,24,1.44,13.94,0
,0,24,1.44,13.94,0
,0,24,0.96,13.94,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.92,12.49,0
,0,24,1.92,12.49,0
,0,24,0.96,13.45,0
,0,24,0.96,13.45,0
,0,24,1.44,13.94,0
,0,24,1.44,13.94,0
,0,24,1.44,13.45,0
,0,24,1.44,12.49,0
,0,24,1.44,12.49,0
,0,24,1.44,13.94,0
,0,24,1.44,13.94,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,0.96,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.92,13.45,0
,0,24,1.92,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.92,12.97,0
,0,24,1.92,12.97,0
,0,24,1.44,12.97,0
,0,24,1.44,12.97,0
,0,24,1.44,12.97,0
,0,24,1.44,13.45,0
,0,24,1.44,13.45,0
,0,24,1.92,12.97,0
,0,24,1.92,12.97,0
,0,24,1.92,13.45,0
,0,24,1.92,13.45,0
,0,24,1.44,12.97,0
,0,24,1.44,12.97,0
,0,24,2.4,13.45,0
,0,24,2.4,13.45,0
,0,24,1.92,12.97,0
,0,24,1.92,12.97,0
,0,24,1.44,13.45,0
,0,24,1.92,13.45,0
,0,24,1.92,13.45,0
,0,24,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.94,0
,0,25,1.44,13.94,0
,0,25,1.44,13.94,0
,0,25,1.44,13.94,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.92,13.45,0
,0,25,0.96,13.45,0
,0,25,0.96,13.45,0
,0,25,1.92,12.97,0
,0,25,1.92,12.97,0
,0,25,0.96,13.45,0
,0,25,0.96,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.92,13.45,0
,0,25,1.44,12.97,0
,0,25,1.44,12.97,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.92,13.45,0
,0,25,1.92,13.45,0
,0,25,1.92,13.45,0
,0,25,0.96,12.49,0
,0,25,0.96,12.49,0
,0,25,1.92,12.97,0
,0,25,1.92,12.97,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.92,13.45,0
,0,25,1.92,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,12.97,0
,0,25,1.92,12.97,0
,0,25,1.44,12.97,0
,0,25,1.44,12.97,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,2.4,12.97,0
,0,25,2.4,13.45,0
,0,25,1.92,13.45,0
,0,25,1.92,13.45,0
,0,25,1.92,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.92,12.97,0
,0,25,1.92,12.97,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.94,0
,0,25,1.92,13.45,0
,0,25,1.92,13.45,0
,0,25,1.92,12.97,0
,0,25,1.92,12.97,0
,0,25,1.44,13.94,0
,0,25,1.44,13.94,0
,0,25,1.44,13.94,0
,0,25,1.44,13.94,0
,0,25,1.92,12.97,0
,0,25,1.92,12.97,0
,0,25,1.92,12.97,0
,0,25,1.92,12.97,0
,0,25,1.92,12.97,0
,0,25,1.44,13.94,0
,0,25,1.44,13.94,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.92,12.97,0
,0,25,1.92,12.97,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.92,13.45,0
,0,25,1.92,13.45,0
,0,25,1.92,13.94,0
,0,25,1.92,13.94,0
,0,25,0.96,12.97,0
,0,25,0.96,12.97,0
,0,25,1.92,12.97,0
,0,25,1.92,12.97,0
,0,25,0.96,13.45,0
,0,25,0.96,13.45,0
,0,25,2.4,12.97,0
,0,25,2.4,12.97,0
,0,25,1.92,13.45,0
,0,25,1.92,13.45,0
,0,25,1.92,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.94,0
,0,25,1.44,13.94,0
,0,25,0.96,13.94,0
,0,25,0.96,13.94,0
,0,25,1.92,13.94,0
,0,25,1.92,12.97,0
,0,25,1.44,12.97,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.92,13.45,0
,0,25,1.92,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,12.97,0
,0,25,1.44,12.97,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.92,13.45,0
,0,25,1.92,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.92,12.97,0
,0,25,1.92,12.97,0
,0,25,1.44,13.94,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.94,0
,0,25,1.44,13.94,0
,0,25,1.92,13.45,0
,0,25,1.92,13.45,0
,0,25,1.92,13.94,0
,0,25,1.92,13.94,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.92,13.45,0
,0,25,1.92,12.97,0
,0,25,1.92,12.97,0
,0,25,1.92,13.45,0
,0,25,1.92,13.45,0
,0,25,1.92,13.94,0
,0,25,1.92,13.94,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.92,13.45,0
,0,25,1.92,13.45,0
,0,25,1.44,13.94,0
,0,25,1.44,13.94,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,25,1.44,12.97,0
,0,25,1.44,12.97,0
,0,25,1.92,12.97,0
,0,25,1.92,12.97,0
,0,25,1.44,12.97,0
,0,25,1.44,12.97,0
,0,25,1.44,13.94,0
,0,25,1.44,12.97,0
,0,25,1.92,12.97,0
,0,25,1.44,13.45,0
,0,25,1.44,13.45,0
,0,26,1.92,13.45,0
,0,26,1.92,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,2.4,12.97,0
,0,26,2.4,12.97,0
,0,26,1.92,12.97,0
,0,26,1.92,12.97,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.92,12.97,0
,0,26,1.92,12.97,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.92,13.45,0
,0,26,1.92,13.45,0
,0,26,1.92,13.45,0
,0,26,1.92,13.45,0
,0,26,1.44,13.45,0
,0,26,0.96,12.97,0
,0,26,0.96,12.97,0
,0,26,1.44,13.94,0
,0,26,1.44,13.94,0
,0,26,1.44,12.97,0
,0,26,1.44,12.97,0
,0,26,1.92,12.97,0
,0,26,1.92,12.97,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.92,12.97,0
,0,26,1.92,12.97,0
,0,26,1.44,12.97,0
,0,26,1.44,12.97,0
,0,26,1.92,12.97,0
,0,26,1.92,12.97,0
,0,26,1.44,13.45,0
,0,26,1.44,12.97,0
,0,26,1.44,12.97,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.92,13.45,0
,0,26,1.92,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.94,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,0.96,13.94,0
,0,26,0.96,13.94,0
,0,26,1.92,12.97,0
,0,26,1.92,12.97,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,12.97,0
,0,26,1.44,12.97,0
,0,26,1.92,13.94,0
,0,26,1.92,13.94,0
,0,26,2.4,13.45,0
,0,26,2.4,13.45,0
,0,26,1.92,12.97,0
,0,26,1.92,12.97,0
,0,26,1.44,12.97,0
,0,26,0.96,13.94,0
,0,26,0.96,13.94,0
,0,26,1.92,12.97,0
,0,26,1.92,12.97,0
,0,26,0.96,13.94,0
,0,26,0.96,13.94,0
,0,26,1.44,13.94,0
,0,26,1.44,13.94,0
,0,26,1.92,13.45,0
,0,26,1.92,12.97,0
,0,26,1.44,12.97,0
,0,26,1.92,13.45,0
,0,26,1.92,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,0.96,13.94,0
,0,26,0.96,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.92,13.45,0
,0,26,1.92,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.92,13.45,0
,0,26,1.92,13.45,0
,0,26,1.92,13.45,0
,0,26,1.92,13.45,0
,0,26,1.92,13.45,0
,0,26,1.44,13.94,0
,0,26,1.44,13.94,0
,0,26,1.44,13.94,0
,0,26,1.44,12.97,0
,0,26,1.44,12.97,0
,0,26,1.44,12.97,0
,0,26,1.44,12.97,0
,0,26,1.92,13.45,0
,0,26,1.92,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.92,12.97,0
,0,26,1.92,12.97,0
,0,26,1.44,13.45,0
,0,26,1.44,12.97,0
,0,26,1.92,12.97,0
,0,26,1.92,12.97,0
,0,26,1.92,12.97,0
,0,26,1.92,13.45,0
,0,26,1.92,13.45,0
,0,26,1.92,13.45,0
,0,26,1.92,13.45,0
,0,26,1.92,12.97,0
,0,26,1.92,12.97,0
,0,26,1.44,13.45,0
,0,26,1.44,13.94,0
,0,26,0.96,13.94,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,0.96,13.45,0
,0,26,0.96,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.94,0
,0,26,1.44,13.94,0
,0,26,1.92,13.45,0
,0,26,1.92,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,12.97,0
,0,26,1.44,12.97,0
,0,26,1.44,13.94,0
,0,26,1.44,13.94,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.94,0
,0,26,1.44,13.94,0
,0,26,2.4,13.45,0
,0,26,2.4,13.45,0
,0,26,1.92,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.92,13.45,0
,0,26,1.92,13.45,0
,0,26,1.92,13.94,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,26,1.44,13.94,0
,0,26,1.44,13.94,0
,0,26,1.92,12.97,0
,0,26,1.92,12.97,0
,0,26,1.44,13.45,0
,0,26,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.94,0
,0,27,1.44,13.94,0
,0,27,0.96,13.45,0
,0,27,0.96,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,12.97,0
,0,27,1.44,12.97,0
,0,27,1.92,13.45,0
,0,27,1.92,12.97,0
,0,27,0.96,12.97,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,12.97,0
,0,27,1.44,12.97,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.94,0
,0,27,1.44,13.94,0
,0,27,1.44,13.45,0
,0,27,1.92,13.45,0
,0,27,1.92,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.92,13.94,0
,0,27,1.92,13.94,0
,0,27,1.92,13.94,0
,0,27,1.92,13.45,0
,0,27,1.92,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,12.97,0
,0,27,1.44,12.97,0
,0,27,1.92,13.45,0
,0,27,1.92,13.45,0
,0,27,1.44,13.94,0
,0,27,1.44,13.94,0
,0,27,0.96,13.94,0
,0,27,1.44,12.97,0
,0,27,1.44,12.97,0
,0,27,1.92,13.45,0
,0,27,1.92,13.45,0
,0,27,1.44,12.97,0
,0,27,1.44,12.97,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.92,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.92,13.94,0
,0,27,1.92,13.94,0
,0,27,1.44,12.97,0
,0,27,1.44,12.97,0
,0,27,0.96,13.45,0
,0,27,0.96,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,0.96,12.97,0
,0,27,0.96,12.97,0
,0,27,0.96,13.45,0
,0,27,0.96,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,12.97,0
,0,27,1.44,12.97,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,2.4,12.97,0
,0,27,2.4,12.97,0
,0,27,0.96,13.45,0
,0,27,0.96,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,0.96,13.94,0
,0,27,1.92,13.45,0
,0,27,1.92,13.45,0
,0,27,1.44,12.97,0
,0,27,1.44,12.97,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.94,0
,0,27,1.44,12.97,0
,0,27,1.44,12.97,0
,0,27,1.92,13.45,0
,0,27,1.92,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,12.97,0
,0,27,1.44,12.97,0
,0,27,1.92,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.94,0
,0,27,1.44,13.94,0
,0,27,1.44,13.94,0
,0,27,1.44,13.94,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.92,13.45,0
,0,27,1.92,13.45,0
,0,27,1.92,13.45,0
,0,27,1.44,12.97,0
,0,27,1.44,12.97,0
,0,27,1.92,12.97,0
,0,27,1.92,12.97,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.92,12.97,0
,0,27,1.92,12.97,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,0.96,13.45,0
,0,27,1.92,12.97,0
,0,27,1.92,12.97,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.92,13.45,0
,0,27,1.92,13.45,0
,0,27,1.92,12.97,0
,0,27,1.92,12.97,0
,0,27,1.44,12.97,0
,0,27,1.44,12.97,0
,0,27,1.44,12.97,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.92,13.45,0
,0,27,1.92,13.45,0
,0,27,1.44,13.94,0
,0,27,1.44,13.94,0
,0,27,1.44,13.94,0
,0,27,1.44,12.97,0
,0,27,1.44,12.97,0
,0,27,1.44,12.97,0
,0,27,1.44,12.97,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.92,13.45,0
,0,27,1.92,13.45,0
,0,27,1.92,12.97,0
,0,27,1.92,12.97,0
,0,27,1.92,13.45,0
,0,27,1.92,13.45,0
,0,27,1.44,13.94,0
,0,27,1.44,12.97,0
,0,27,1.92,12.97,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.92,13.45,0
,0,27,1.92,13.45,0
,0,27,1.92,13.45,0
,0,27,1.92,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.92,13.45,0
,0,27,1.92,13.45,0
,0,27,1.92,12.97,0
,0,27,1.92,12.97,0
,0,27,1.92,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.45,0
,0,27,1.44,13.94,0
,0,28,1.44,13.94,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.92,13.45,0
,0,28,1.92,13.45,0
,0,28,0.96,13.45,0
,0,28,0.96,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.92,12.97,0
,0,28,1.44,12.97,0
,0,28,1.44,12.97,0
,0,28,1.44,12.97,0
,0,28,1.44,12.97,0
,0,28,1.92,13.94,0
,0,28,1.92,13.94,0
,0,28,1.44,13.94,0
,0,28,1.92,13.45,0
,0,28,1.92,13.45,0
,0,28,1.92,13.45,0
,0,28,1.44,13.94,0
,0,28,1.44,13.94,0
,0,28,1.44,12.97,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.92,12.97,0
,0,28,1.92,12.97,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,0.96,13.45,0
,0,28,0.96,13.45,0
,0,28,0.96,13.45,0
,0,28,0.96,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,12.97,0
,0,28,1.44,12.97,0
,0,28,1.92,12.97,0
,0,28,1.92,12.97,0
,0,28,1.92,13.45,0
,0,28,1.92,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.92,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,0.96,12.97,0
,0,28,0.96,12.97,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.94,0
,0,28,1.44,13.94,0
,0,28,1.44,13.94,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.92,13.94,0
,0,28,1.92,13.94,0
,0,28,1.44,13.94,0
,0,28,1.44,13.94,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,0.96,13.45,0
,0,28,1.92,13.45,0
,0,28,1.92,13.45,0
,0,28,1.92,13.45,0
,0,28,1.92,13.45,0
,0,28,1.92,12.97,0
,0,28,1.92,12.97,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.92,12.97,0
,0,28,1.92,12.97,0
,0,28,1.44,12.97,0
,0,28,1.44,12.97,0
,0,28,1.44,12.97,0
,0,28,1.92,12.97,0
,0,28,1.92,12.97,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.92,13.45,0
,0,28,1.92,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.94,0
,0,28,1.44,13.94,0
,0,28,1.44,12.97,0
,0,28,1.44,13.45,0
,0,28,1.92,13.45,0
,0,28,0.96,13.45,0
,0,28,0.96,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.92,13.94,0
,0,28,1.92,13.94,0
,0,28,0.96,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.94,0
,0,28,1.44,13.94,0
,0,28,1.44,13.94,0
,0,28,1.44,13.94,0
,0,28,1.44,13.94,0
,0,28,1.44,13.94,0
,0,28,1.44,13.94,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.92,12.97,0
,0,28,1.92,12.97,0
,0,28,1.44,13.94,0
,0,28,1.44,13.94,0
,0,28,1.44,13.45,0
,0,28,1.44,12.97,0
,0,28,1.44,12.97,0
,0,28,1.92,12.97,0
,0,28,1.92,12.97,0
,0,28,1.44,12.97,0
,0,28,1.44,12.97,0
,0,28,1.44,13.94,0
,0,28,1.44,13.94,0
,0,28,1.92,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,12.97,0
,0,28,1.44,12.97,0
,0,28,1.92,13.45,0
,0,28,1.92,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,1.44,13.45,0
,0,28,0.96,13.94,0
,0,28,1.44,12.97,0
,0,29,1.44,13.45,0
,0,29,1.92,13.45,0
,0,29,1.44,13.45,0
,0,29,1.44,13.45,0
,0,29,1.44,13.45,0
,0,29,1.44,13.45,0
,0,29,0.96,13.45,0
,0,29,0.96,13.45,0
,0,29,1.44,13.45,0
,0,29,1.44,13.45,0
,0,29,1.44,13.45,0
,0,29,1.44,13.45,0
,0,29,1.92,13.45,0
,0,29,1.92,13.45,0
,0,29,1.44,13.45,0
,0,29,1.44,13.45,0
,0,29,1.44,13.45,0
,0,29,1.44,13.45,0
,0,29,1.92,13.94,0
,0,29,1.92,13.45,0
,0,29,1.92,13.45,0
,0,29,1.92,12.97,0
,0,29,1.44,12.97,0
,0,29,1.44,13.45,0
,0,29,1.44,13.45,0
,0,29,1.44,12.97,0
,0,29,1.44,12.97,0
,0,29,1.44,13.45,0
,0,29,1.44,13.45,0
,0,29,1.44,12.97,0
,0,29,1.44,12.97,0
,0,29,1.44,12.97,0
,0,29,1.44,12.97,0
,0,29,1.92,12.97,0
,0,29,1.92,12.97,0
,0,29,1.44,13.45,0
,0,29,1.44,13.45,0
,0,29,1.44,13.94,0
,0,29,1.44,13.94,0
,0,29,1.92,12.97,0
,0,29,1.92,12.97,0
,0,29,0.96,14.42,0
,0,29,0.96,14.42,0
,0,29,1.92,12.97,0
,0,29,1.92,12.97,0
,0,29,1.44,13.45,0
,0,29,1.44,13.45,0
,0,29,1.44,12.97,0
,0,29,1.44,12.97,0
,0,29,1.44,12.97,0
